Student ID,average_score,assessments_completed,performance_trend,risk_score,progress_in_semester,max_consecutive_misses
e9a2b67e3ea17a2b,47.12,7,-24.13,90.54,0.8,1
ea17aa3ef62dfe73,87.57,8,-17.3,42.03,0.8,0
ecea4c3ea33d6166,34.76,6,-23.27,91.09,0.8,1
ecf1039dd6b9f909,72.04,8,-10.24,65.02,0.8,0
eebe3b0c630df307,76.54,8,-9.21,37.89,0.8,0
ef191b5c70417814,70.21,8,-35.09,67.73,0.8,0
ef784f877597851a,63.54,6,-30.56,85.26,0.8,1
f0a90490dd60a0aa,77.98,7,6.75,58.12,0.8,1
f1244d470886f079,95.54,8,8.93,64.8,0.8,0
f2a4e87a90f803dd,85.89,8,-14.78,65.95,0.8,0
f317b1f7624b57e4,23.99,3,-91.43,93.88,0.8,5
f4ae2feb4744e960,92.79,8,-9.29,51.26,0.8,0
f4fc7af5b70c3960,71.71,7,17.64,29.42,0.8,1
f51d354fd6dedf8b,97.15,8,-0.7,21.08,0.8,0
f64ffc473624e3de,47.71,4,9.17,47.92,0.8,4
f6b7103b2e6c5090,86.14,8,-25.59,62.61,0.8,0
f70bdb7b8f289f67,80.09,7,-10.24,37.82,0.8,1
f74aced4328bef3f,100.0,8,0.0,21.81,0.8,0
f81f10323111985a,81.34,7,-7.57,72.99,0.8,1
f960d71334635e3c,98.25,8,3.5,32.08,0.8,0
fa3ad134a6f9eaee,93.06,8,-8.87,32.27,0.8,0
fa84903d6b0c8f6c,100.0,8,0.0,14.78,0.8,0
fac755e6540758ec,100.0,8,0.0,23.78,0.8,0
fbe2b4c887fab339,96.81,8,-6.38,34.54,0.8,0
fd5cecae2716499f,91.93,8,-4.28,41.19,0.8,0
fd9bf8b196ea8d9b,83.44,8,-13.93,53.13,0.8,0
fe3c150b3d42de85,0.0,0,0.0,100.0,0.8,8
fe5e0202d27767ef,19.53,2,-26.93,96.68,0.8,6
ff7759cca31c6f65,0.0,0,0.0,92.3,0.8,8
